stock_code	Model	Desc1	Desc2	Brand	SupplierSKU	web_info_text	web_info_feature#1	web_info_feature#2	web_info_feature#3	web_info_feature#4	web_info_feature#5	web_info_feature#6	web_info_feature#7	PriceMSRP	PriceRetailInc	QtyBreak1	QtyPrice1	QtyBreak2	QtyPrice2	QtyBreak3	QtyPrice3	QOH	ETA	web_image#01	web_image#02	web_image#03	web_image#04	web_image#05	CategoryCode	web_category#1	web_category#2	web_category#3	web_category#4	web_cat_code#1	web_cat_code#2	web_cat_code#3	web_cat_code#4	OnSale	Rank	Weight	Barcode	ProductURL	ProductHTML
241502	S474B	477MHZ 4.5DB GAIN UHF AERIAL	BLACK - MOBILE ONE	MOBILE ONE	S474B	In Black. 477MHz 4.5dB Gain Stainless Steel UHF Antenna.	Gain: Full 4.5dB Gain	All Stainless steel & brass design (will not corrode)	Very Low SWR (no tuning required)	Made in Australia				0	10	1	9.9	2	16	3	14	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.098			"<p><strong>477MHz 4.5dB Gain Stainless Steel UHF Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>All Stainless Steel &amp; Brass Design (will not corrode)</li>   <li>Full 4.5dB Gain</li>   <li>Very Low SWR (no tuning required)</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">Colinear Stainless Steel</td>  </tr>   <tr>   <td>Length:</td>   <td>610mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>84g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>400 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 15MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>4.5dB</td>   </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241600	2635	3/6.5dB ELEVATED FEED UHF KIT	EXPLORER BENELEC	BENELEC	2635	Mobile coverage for the UHF Commercial Radio Bands.	Length: 450 / 900mm	"Gain: 3dB, 6.5dB"	Frequency: 476.42 - 477.40MHz	Radiation: Omni Directional	Polarization: Vertical	"Heavy Duty, Stainless Steel & Fibreglass Construction"	"Complete Kit including Stainless Spring & Elevated Feed Base, 6.5dB & 3dB Antennas, RG58 Lead and Plug"	0	10	1	9.9	3	60	5	58	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.881			"<h1>EXPLORER 3/6.5db ELEVATED FEED UHF ANTENNA KIT</h1> <p>The 02635 antenna, is a ground Independent, 6.5* dB Gain,mobile antenna covering the UHF Commercial Radio Bands. Its high gain produces exceptional radio range coverage over distances not normally serviced by lower gain antennas. Its ground independence maintains a stable radiation pattern in all mobile mounting applications. Its robust construction ensures excellent longevity and performance.</p>   <h3>Application</h3>  <ul>   <li>Mobile coverage for the UHF Commercial Radio Bands.</li>  </ul>    <h3>Features</h3>  <ul>   <li>Heavy Duty, Stainless Steel &amp; Fibreglass Construction.<br />   </li>   <li>Pre-Terminated cables, no tools required.<br />  </li>   <li> UV Stabilised PVC Heat Shrink for long lasting reliability.</li>   <li>Complete Kit including Stainless Spring &amp; ElevatedFeed Base, 6.5db &amp; 3dB Antennas, RG58 Lead and Plug.<br />   </li>   <li>Made using high quality components<br />  </li>   <li>5 Years Guarantee.</li>  </ul>    <h3>Specifications</h3>  <ul>   <li>Frequency: 476.42 - 477.40MHz<br />  </li>   <li>Gain: 3dB, 6.5*dB<br />   </li>   <li>VSWR: &lt;1.5:1<br />   </li>   <li>Impedance: 50 O<br />   </li>   <li>Polarization: Vertical<br />  </li>   <li>Radiation: Omni Directional<br />  </li>   <li>Cable: RG58 C/U Mil-Spec Benelec<br />  </li>   <li>Termination: FME Socket + FMEp � UHFp Adaptor<br />  </li>   <li>Base Materials: Stainless Steel Brass<br />  </li>   <li>Antenna Length: 450 / 900 mm<br />  * Reference to � waves mounted on center of Vehicle Roof</li>  </ul>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
241605	2638	4/6.5db BLACK DUAL UHF KIT	RUGGED 4WHEELER-B BENELEC	BENELEC	2638	Mobile coverage for the UHF Citizens Radio Band.	"The construction of each antenna features a Black Radome, with the antenna detachable from the mounting spring, offering protection against antenna theft"	Plated brass mounting stud	Frequency: 477 MHz	Gain: 4dB/6.5dB	Radiation Pattern: Omni Directional	Length: 495 / 1170 mm	Colour: Black	0	10	1	9.9	2	135	3	130	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	1.693			"<h1>02638 (Black) UHF 477MHz 4.0/6.5db Dual Gain GPI Mobile Antenna Kit</h1>  <h3>The 02638 antenna is a dual antenna (4dB/6.5db Gain), Ground Independent Mobile Antenna kit covering the UHF Citizens Radio Band. The 02638 kit antennas offer a genuine,respective, 4.0dB and 6.5db of gain (over quarter wave), on the horizon at the designated frequency of operation. Each antenna covers the entire designated band of operation well under 1.5:1 VSWR.<br />  The construction of each antenna features a Black Radome, with the antenna detachable from the mounting spring, offering protection against antenna theft.</h3> <h2>Application:</h2>  <ul>   <li>Mobile coverage for the UHF Citizens Radio Band.</li> </ul>  <h2>Features:</h2>  <ul>   <li>Plated brass mounting stud<br />  </li>   <li> 4.0dB Gain/6.5db Gain<br />  </li>   <li> Ground Independent<br />  </li>   <li> Reliable<br />   </li>   <li> Robust<br />   </li>   <li> Durable<br />   </li>   <li> FME adaptor to allow easy installation<br />  </li>   <li> Detachable antenna</li>  <li>5 Year Warranty<br />   </li>  </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: 477 MHz <br />  </li>   <li>Gain: 4dB/6.5db (Gain over � wave mounted on ground plane)<br />   </li>   <li>Impedance: 50 O (Nominal) <br />  </li>   <li>Operating VSWR: &lt;1.5:1 <br />  </li>   <li>Radiation Pattern: Omi Directional<br />  </li>   <li>E Plane Beamwidth: 4dB = 55 Deg, 6.5dB = 20 deg</li>  <li>Tuned Bandwidth: 4dB = 20 MHz 6.5dB = 10 MHz</li>  <li>Length: 4dB antenna = 495mm, 6.5dB antenna = 1170mm (Antenna length includes spring)</li>  <li>Weight: 4dB antenna = 180g, 6.5dB antenna = 370g</li>  <li>Termination: 16mm stud mount on the spring assembly 5mRG58 cable terminated with FMEs + UHF Male Adaptor</li> </ul>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
241606	02638W	4/6.5db WHITE DUAL UHF KIT	RUGGED 4WHEELER-W BENELEC	BENELEC	02638W	Mobile coverage for the UHF Citizens Radio Band.	"The construction of each antenna features a Black Radome, with the antenna detachable from the mounting spring, offering protection against antenna theft"	Plated brass mounting stud	Frequency: 477 MHz	Gain: 4dB/6.5dB	Radiation Pattern: Omni Directional	Length: 495 / 1170 mm	Colour: White	0	10	1	9.9	2	118	3	115	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	1.24			"<h1>02638 (White) UHF 477MHz 4.0/6.5db Dual Gain GPI Mobile Antenna Kit</h1>  <h3>The 02638 antenna is a dual antenna (4dB/6.5db Gain), Ground Independent Mobile Antenna kit covering the UHF Citizens Radio Band. The 02638 kit antennas offer a genuine,respective, 4.0dB and 6.5db of gain (over quarter wave), on the horizon at the designated frequency of operation. Each antenna covers the entire designated band of operation well under 1.5:1 VSWR.<br />  The construction of each antenna features a Black Radome, with the antenna detachable from the mounting spring, offering protection against antenna theft.</h3> <h2>Application:</h2>  <ul>   <li>Mobile coverage for the UHF Citizens Radio Band.</li> </ul>  <h2>Features:</h2>  <ul>   <li>Plated brass mounting stud<br />  </li>   <li> 4.0dB Gain/6.5db Gain<br />  </li>   <li> Ground Independent<br />  </li>   <li> Reliable<br />   </li>   <li> Robust<br />   </li>   <li> Durable<br />   </li>   <li> FME adaptor to allow easy installation<br />  </li>   <li> Detachable antenna</li>  <li>5 Year Warranty<br />   </li>  </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: 477 MHz <br />  </li>   <li>Gain: 4dB/6.5db (Gain over � wave mounted on ground plane)<br />   </li>   <li>Impedance: 50 O (Nominal) <br />  </li>   <li>Operating VSWR: &lt;1.5:1 <br />  </li>   <li>Radiation Pattern: Omi Directional<br />  </li>   <li>E Plane Beamwidth: 4dB = 55 Deg, 6.5dB = 20 deg</li>  <li>Tuned Bandwidth: 4dB = 20 MHz 6.5dB = 10 MHz</li>  <li>Length: 4dB antenna = 495mm, 6.5dB antenna = 1170mm (Antenna length includes spring)</li>  <li>Weight: 4dB antenna = 180g, 6.5dB antenna = 370g</li>  <li>Termination: 16mm stud mount on the spring assembly 5mRG58 cable terminated with FMEs + UHF Male Adaptor</li> </ul>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
241610	2629	9db UHF LONG RANGE ANTENNA	ADVENTURER BENELEC	BENELEC	2629	Base coverage for the UHF Citizens Radio Band.	Length: 1.30m	Gain: 9dB	Radiation Pattern: Omni Directional	17/7 Hardened Stainless Steel Radiator	Primarily suited to off road use	477 MHz Citizens Band	Construction: High Gain S/Steel Whip Top	0	10	1	9.9	2	80	3	77	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.994			"<h1>02629 UHF CB 477 MHz 9dB Heavy Duty Ground Independent Antenna</h1>  <h3>The 02629 antenna, is a 9dB gain, UHF High Gain, Heavy Duty Mobile antenna covering the 477 MHz Citizens Radio Band. This antenna is mechanically strong featuring a 5mm diameter tapered 17/7PH stainless steel radiator and heavy duty matching section, primarily suited to off road use. Although best suited to Bull Bar mounting, this antenna can also be used with a number of mounting accessories to cover the majority of mounting requirements.<br />  A heavy duty, high gain, phased three stage radiator, presents this antenna with a narrow horizontal beamwidth anda gain higher than other antennas.<br />  A robust matching section ensures that this antenna offersground plane independence as well as reliable mechanical stability.<br />  The antenna comes complete with a terminated cable fitted with an FME connector and S0239 socket type base.</h3> <h2>Application:</h2>  <ul>   <li>Base coverage for the UHF Citizens Radio Band.</li> </ul>  <h2>Features:</h2>  <ul>   <li> 17/7 Hardened Stainless Steel Radiator<br />  </li>   <li>9dB Gain<br />   </li>   <li> 477 MHz Citizens Band<br />  </li>   <li> Heavy Duty<br />   </li>   <li> Ground Independent<br />  </li>   <li> Copper Radiators<br />   </li>   <li> Adaptor Enclosed<br />   </li>   <li> Durable<br />   </li>  </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: 476.425-476.900 MHz, Tuned Bandwidth 10 MHz<br />   </li>   <li>Gain: 9dB<br />   </li>   <li>Impedance: 50 O (Nominal)<br />  </li>   <li>Operating VSWR: &lt; 1.5:1 <br />  </li>   <li>Radiation Pattern: Omni Directional <br />  </li>   <li>E Plane Beamwidth: 12 Deg Matching section</li>  <li> Length: 1.30m</li>   <li> Weight: 500 gm</li>   <li>Termination: UHF Plug + Matching Socket &amp; Cable</li>   <li>Construction: High Gain S/Steel Whip Top</li> </ul>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
241615	2632	6.5db UHF MOBILE ANTENNA KIT	XTENDER BENELEC	BENELEC	2632	Mobile coverage for the UHF Citizens Radio Band. Flexible Lightweight CB Construction for on Vehicle Installation.	Length: 870mm	Gain: 6.5dB	Frequency: 477MHz	Radiation Pattern: Omni Directional	Pre-Terminated (no special tools required)	"Complete kit including 6.5dB antenna, 10109m Base, 5m lead & 04914 UHF adaptor"		0	10	1	9.9	2	60	3	58	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.626	9.32323E+12		"<h1>02632 6.5dB UHF CB 477 MHz Mobile Antenna Kit </h1>  <h3>The 02632 antenna is a 6.5 dB Gain, Ground Independent Mobile Antenna covering the UHF Citizens Radio Band. The 02632 antenna offers a genuine 6.5 dB of Gain (over quarter wave), on the horizon across the whole designated band of operation. The antenna is designed for optimum performance on the UHF M Base and covers the entire designated band of operation well under 1.5:1 VSWR. The construction features aStainless Steel radiator, with low profile matching section and strong UHF M Base.</h3>  <h2>Application:</h2>  <ul>   <li>Mobile coverage for the UHF Citizens Radio Band. Flexible Lightweight CB Construction for on Vehicle Installation.</li>  </ul>  <h2>Features:</h2>  <ul>   <li>Ground Plane Independent<br />  </li>   <li> UHF Citizen Bands<br />  </li>   <li> 6.5*dB Gain<br />   </li>   <li> Stainless Steel &amp; Brass Construction<br />  </li>   <li> Pre-Terminated (no special tools required)<br />  </li>   <li> Complete kit including 6.5dB antenna, 10109 M Base, 5m lead &amp; 04914 UHF adaptor<br />  </li>   <li> Made using high quality components<br />  </li>   <li> Designed and manufactured in Australia by a 100% Australian owned Company, Benelec Pty. Ltd.<br />  </li>  </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: 477 MHz; <br />  </li>   <li>Gain: 6.5 *dB <br />   </li>   <li>VSWR: &lt;1.5:1 <br />   </li>   <li>Impedance: 50 O (Nominal) <br />  </li>   <li>Radiation Pattern: Omni Directional <br />  </li>   <li>E Plane Beamwidth: 20 Deg (*dB Gain reference is relative to a � wave on a ground plane)</li>  <li>Tuned Bandwidth: 20 MHz</li>  <li>Length: 870 mm</li>   <li>Weight: 400 gm</li>   <li>Termination: FME Socket + FMEp � UHFp Adaptor</li>  <li>Construction: Stainless Steel + Brass</li> </ul>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
280930	SWP	VHF STAINLESS STEEL ANTENNA	630MM 108-185MHZ -  MOBILE ONE	MOBILE ONE	SWP	Universal VHF Stainless Steel Tunable Antenna.	Stainless Steel	Tunable from 108MHz to 185MHz (tuning chart included)	High Power Rating	3.6m Cable Length with PL259 and UHF Base	Made in Australia			0	10	1	9.9	2	29	3	27	3							EE2015	COMMUNICATIONS	MOBILE / CAR ANTENNAS	VHF		EE	EE20	EE2015			0	0.274	9.32399E+12		"<h2>Universal VHF Tuneable Antenna</h2>   <h3>Features</h3>  <ul>   <li>For Airband, VHF marine &amp; 2m Amateur Bands</li>  <li>Stainless Steel &amp; brass</li>  <li>Large bandwidth > 4MHz</li>  <li>Low SWR < 1.5 to 1 when tuned to frequency</li>  <li>High power rating</li>   <li>Made In Australia</li>   <li>5 year warranty</li>  </ul>    <h3>Specifications</h3>  <table border=""1"">   <tr>   <td width=""95""><p>Type:</p> </td>   <td width=""203"">1 / 4 Wave Stainless Steel</td>  </tr>   <tr>   <td>Length:</td>   <td>630mm</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>Tune from 107MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>     <tr>   <td>Termination:</td>   <td>5/16"" x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile</td>   </tr>  </table>"
280934	CD28/37/70	133-163MHZ VHF DIPOLE ANTENNA	RFI	RFI	CD28-37-70	RFI CD28-37-70 end fed dipole antenna.	Thermoplastic Housing	Flexible tapered stainless steel whip	Band:  133-163MHz	Whip Length mm:  1340	Nominal Gain dBi:  3			0	10	1	9.9	2	44	3	42	3							EE2015	COMMUNICATIONS	MOBILE / CAR ANTENNAS	VHF		EE	EE20	EE2015			0	0.152			"<p>Utilising a patented matching circuit, the CD28-37-70 antennas are end fed dipole antennas combining a durable thermoplastic housing with a flexible tapered stainless whip section resistant to knocks and bends.<BR>  <BR>   </p>  <ul>   <li>Performance - Exhibits 3 dB improvement in performanceover a 1/4 wave whip</li>   <li>Versatile - Ground independent design allows use in alternative mounting locations</li>  <li>Rugged - The transformer circuit is housed within a high impact thermoplastic moulding which is virtually indestructible</li>   <li>Unique termination method simplifies installation and re-cabling in the field</li>  <li>Designed, manufactured and patented in Australia [Australian Patent # 596830 and 656793]<BR>  <BR>   (1) MopoleTM antennas such as the CD28 have been shown to exhibit a 3dB improvement in received signal level in the field when compared to a quarter wave whip however in pattern tests exhibit only 1.5 to 2dB over a quarter wave (equivalent to 1.5-2dBi). </li> </ul>  <p>This improvement in performance can be attributed to a lower radiation angle level of these ground independent antennas.</p>  <h3>Specifications:</h3>  <table cellspacing=""0"" cellpadding=""0"">  <TR>   <TD width=""302""><ul>   <li>Band</li>   </ul></TD>   <TD width=""483"">133 - 163MHz</TD>  </TR>   <TR>   <TD><ul>   <li>Tunable Bandwidth</li>  </ul></TD>   <TD>4 MHz @ 1.5:1 VSWR 8 MHz @ 2.0:1 VSWR</TD>  </TR>   <TR>   <TD><ul>   <li>Nominal Gain dBi</li>  </ul></TD>   <TD>3</TD>   </TR>   <TR>   <TD><ul>   <li>Tuning</li>   </ul></TD>   <TD>Field tune to minimum VSWR using supplied chart</TD> </TR>   <TR>   <TD><ul>   <li>Power W</li>   </ul></TD>   <TD>50</TD>   </TR>   <TR>   <TD><ul>   <li>Cable and Connector</li>  </ul></TD>   <TD>Not included, order separately. See note (2)</TD>  </TR>   <TR>   <TD><ul>   <li>Whip Material</li>   </ul></TD>   <TD>17-7 PH tapered stainless steel whip with moulded base coil assembly</TD>   </TR>   <TR>   <TD><ul>   <li>Whip Length mm</li>   </ul></TD>   <TD>1340</TD>   </TR>   <TR>   <TD><ul>   <li>VSWR</li>   </ul></TD>   <TD>4 MHz @ 1.5:1 VSWR 8 MHz @ 2.0:1 VSWR</TD>  </TR>  </table>  <p>&nbsp;</p>  <ul>   <LI><a  href=""http://www.rfiwireless.com.au/media/downloads/pdfs/cd28-series-133-175.pdf"">VHF Ground Independent Mopole&trade;- CD28 Series</a></LI>  </ul>  <ul>   <LI><a  href=""http://www.rfiwireless.com.au/media/downloads/pdfs/INS40480-1_CD-28-37.pdf"">Installation Sheet</a></LI> </ul>  <p>&nbsp;</p>"
361265	599CB	27MHZ FLEXIBLE MOBILE AERIAL	61CM CB ANTENNA	POLAR	599	"Heavy duty fibre glass core with thick matt black shrink sleeving, designed to resist abrasion and cuts."	Length: 610mm (24�)	"Standard 5/16"", 26 TPI female thread"						0	10	1	9.9	2	35	3	33.5	3							EE2010	COMMUNICATIONS	MOBILE / CAR ANTENNAS	27MHZ		EE	EE20	EE2010			0	0.08			"Heavy duty fibre glass core with thick matt black shrink sleeving, designed to resist abrasion and cuts. <BR>- Standard 5/16"", 26 TPI female thread. <BR>- Length: 24"" 610mm"
361301	DX136FW	27MHZ FLEXIBLE MOBILE AERIAL	CB ANTENNA MOBILE ONE	MOBILE ONE	DX136FW	27MHz Helical Flexible Mobile CB Antenna.	All Stainless Steel & Brass Design (will not corrode)	Computer Designed & Manufactured	Low SWR (less than 1.5 to 1 over 330kHz)	Lightweight & Flexible	Made in Australia			0	10	1	9.9	2	10.8	3	9.73	3	Soon						EE2010	COMMUNICATIONS	MOBILE / CAR ANTENNAS	27MHZ		EE	EE20	EE2010			0	0.083	9.32399E+12		"<div id=""rpgdesc"">  <p><strong>27MHz Helical Flexible Mobile CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>All Stainless Steel &amp; Brass Design (will not corrode)</li>   <li>Computer Designed &amp; Manufactured</li>  <li>Low SWR (less than 1.5 to 1 over 330 kHz)</li>  <li>Lightweight &amp; Flexible</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">1/4 Wave Helical Monopole</td>  </tr>   <tr>   <td>Length:</td>   <td>945mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>61g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Cut to Tune</td>   </tr>   <tr>   <td>Frequency:</td>   <td>27MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>25 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>1.5 to 1 over 330kHz</p> </td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>  </div>"
361648	DX140CD	27MHZ NO TUNE CB AERIAL	ANTENNA 1050MM - MOBILE ONE	MOBILE ONE		27MHz High Performance CB Antenna.	Length: 1050mm long	No Tuning Required	High Power Rating	Low Angle Of Radiation	Made in Australia			0	10	1	9.9	2	9.75	3	9	3	Soon						EE2010	COMMUNICATIONS	MOBILE / CAR ANTENNAS	27MHZ		EE	EE20	EE2010			0	0.129	9.32399E+12		"<div id=""rpgdesc"">  <p><strong>27MHz High Performance CB Antenna No Tuning Required</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Computer Designed &amp; Manufactured</li>  <li>High Power Rating</li>   <li>Low Angle Of Radiation</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong> </p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">1/4 Wave Helical Monopole</td>  </tr>   <tr>   <td>Length:</td>   <td>1050mm</td>   </tr>     <tr>   <td>Weight:</td>   <td>106g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Tuned</td>   </tr>   <tr>   <td>Frequency:</td>   <td>27.100MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>     <tr>   <td>Max Power:</td>   <td>100 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td><p>Mobile</p> </td>  </tr>   <tr>   <td>VSWR:</td>   <td>1.5 to 1 over 400kHz</td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>  </div>"
361651	DX160CD	27MHZ NO TUNE CB AERIAL	ANTENNA 1550MM - MOBILE ONE	MOBILE ONE	DX160CD	27MHz High Performance CB Antenna.	Length: 1550mm long	No Tuning Required	Computer Designed & Manufactured	High Power Rating	Low Angle Of Radiation	Made in Australia		0	10	1	9.9	2	14.8	3	13.4	3							EE2010	COMMUNICATIONS	MOBILE / CAR ANTENNAS	27MHZ		EE	EE20	EE2010			0	0.171	9.32399E+12		"<div id=""rpgdesc"">  <p><strong>27MHz High Performance CB Antenna No Tuning Required</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Computer Designed &amp; Manufactured</li>  <li>High Power Rating</li>   <li>Low Angle Of Radiation</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong> </p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">1/4 Wave Helical Monopole</td>  </tr>   <tr>   <td>Length:</td>   <td>1550mm</td>   </tr>     <tr>   <td>Weight:</td>   <td>145g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Cut To Tune</td>   </tr>   <tr>   <td>Frequency:</td>   <td>27.100MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>     <tr>   <td>Max Power:</td>   <td>100 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td><p>Mobile</p> </td>  </tr>   <tr>   <td>VSWR:</td>   <td>1.5 to 1 over 900kHz</td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>  </div>"
361656	RMAT	27MHZ ADJUSTABLE SWR CB AERIAL	LOW PROFILE ANTENNA MOBILE ONE	MOBILE ONE		27MHz Low Profile Adjustable SWR CB Antenna.	Length: Low Profile only 275mm long	Easy Adjustable SWR	Low SWR (best on small ground plane area)	Made in Australia				0	10	1	9.9	2	20	3	19	3	Soon						EE2010	COMMUNICATIONS	MOBILE / CAR ANTENNAS	27MHZ		EE	EE20	EE2010			0	0.089	9.32399E+12		"<div id=""rpgdesc"">  <p><strong>27MHz Low Profile Adjustable SWR CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Low Profile Only 275mm Long</li>  <li>Easy Adjustable SWR</li>  <li>Low SWR (best on small ground plane area)</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong> </p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">1/4 Wave Helical</td>  </tr>   <tr>   <td>Length:</td>   <td>275mm</td>   </tr>     <tr>   <td>Weight:</td>   <td>80g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Cut To Tune</td>   </tr>   <tr>   <td>Frequency:</td>   <td>27MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>     <tr>   <td>Max Power:</td>   <td>25 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td><p>Mobile - Gutter Mount</p> </td>  </tr>   <tr>   <td>VSWR:</td>   <td>1.5 to 1 over 50kHz</td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>  </div>"
